Replicate	Epoch	Loss
0	0	0.0051701245915686984
0	1	0.0039541238048236785
0	2	0.0033533797190540655
0	3	0.002566720781521875
0	4	0.0018170778223111322
0	5	0.0012635424130914602
0	6	0.0008810688201901832
0	7	0.0006319869064003105
0	8	0.0004791335705893727
0	9	0.00037657411785708164
0	10	0.00030202208879563923
0	11	0.00024669488749205743
0	12	0.0002081245862743524
0	13	0.00018299112840246485
0	14	0.00016630906679911462
0	15	0.00015610675642633358
0	16	0.00014851062160245034
0	17	0.00014336850219026425
0	18	0.0001394386155275623
0	19	0.00013620805261192292
0	20	0.00013363356599257274
0	21	0.0001311821857079647
0	22	0.00012929116518673698
0	23	0.00012755038265412183
0	24	0.00012621275923620234
0	25	0.00012467061215070367
0	26	0.00012332752398865973
0	27	0.00012217825883957824
0	28	0.00012124268248559374
0	29	0.00012032993193232656
0	30	0.00011951583960973923
0	31	0.00011846874432926817
0	32	0.00011781559139161618
0	33	0.00011694599310505269
0	34	0.00011645388851158756
0	35	0.00011583371206072402
0	36	0.00011521443798803238
0	37	0.00011478728886628744
0	38	0.00011430387476430157
0	39	0.00011393559361814912
0	40	0.0001133875845503523
0	41	0.00011304785514768349
0	42	0.00011260210285854682
0	43	0.00011244519901853768
0	44	0.0001120447023617717
0	45	0.00011173280442510535
0	46	0.0001114956623715382
0	47	0.0001112365055784251
0	48	0.00011104391042566717
0	49	0.00011074009567449384
0	50	0.00011042712941677095
0	51	0.00011046829517348697
0	52	0.00011008053617460302
0	53	0.00011008788760531284
0	54	0.00010971604525129166
0	55	0.00010968745622449
0	56	0.00010955898340000459
0	57	0.00010949803318777616
0	58	0.00010944355628456463
0	59	0.00010917002376466146
0	60	0.00010902113615457375
0	61	0.0001088660354099952
0	62	0.00010882516425091467
0	63	0.0001087800432353841
0	64	0.00010862915839155112
0	65	0.00010848889394629711
0	66	0.00010849093813443865
0	67	0.00010832913546561306
0	68	0.00010821840023947028
0	69	0.00010826697913167633
0	70	0.00010817763540626385
0	71	0.00010804745842402986
0	72	0.00010796950450928889
0	73	0.00010798573560924863
0	74	0.00010787798535010351
0	75	0.00010774480146723475
0	76	0.00010775885800687535
0	77	0.00010794773756354308
0	78	0.00010770579544979234
0	79	0.00010770445980856507
0	80	0.00010773001533237196
0	81	0.00010766344509410383
0	82	0.00010761979148261549
0	83	0.00010759318293112203
0	84	0.00010754723616773839
0	85	0.0001076348020659704
0	86	0.0001074882891001042
0	87	0.0001074754472316956
0	88	0.00010746477615463385
0	89	0.00010735664648940763
0	90	0.00010731452300928902
0	91	0.00010742323490972045
0	92	0.00010740286113978257
0	93	0.00010742530419966213
0	94	0.00010737320526991544
0	95	0.00010727140474981809
0	96	0.00010729996956428439
0	97	0.00010729003304575434
0	98	0.00010726138847302847
0	99	0.00010731872569735799
0	100	0.00010733396516218487
0	101	0.00010724445008490048
0	102	0.0001072523471525582
0	103	0.00010699175449137125
0	104	0.00010715203091039991
0	105	0.0001073062403017974
0	106	0.00010706341172609063
0	107	0.00010721111261650868
0	108	0.00010704116080970393
0	109	0.00010714470752135109
0	110	0.00010712426028392137
0	111	0.00010702967451867523
0	112	0.00010712972229708946
0	113	0.00010703886462008626
0	114	0.00010702711069262927
0	115	0.00010706508700867703
0	116	0.00010701491822527433
0	117	0.00010713824812449887
