Replicate	Epoch	Loss
0	0	0.0007302110422692845
0	1	0.0006399469790962952
0	2	0.0005784162708609677
0	3	0.0005252809814880115
0	4	0.00047985934490705736
0	5	0.00044091777090827724
0	6	0.00040787695110978506
0	7	0.00037971570959778356
0	8	0.00035558884306260323
0	9	0.0003349358430914673
0	10	0.0003172510658936357
0	11	0.0003018077316995286
0	12	0.00028832745327820545
0	13	0.0002765336786463566
0	14	0.0002659211963325698
0	15	0.00025643278038816805
0	16	0.0002479416999180607
0	17	0.00024022575645434217
0	18	0.0002331941580555279
0	19	0.00022676327234588719
0	20	0.00022112212404246215
0	21	0.00021569563122876445
0	22	0.00021077962366210598
0	23	0.00020606515886416608
0	24	0.00020192857790317273
0	25	0.00019787783513185945
0	26	0.00019403872651103186
0	27	0.00019067005705215577
0	28	0.00018733351938712858
0	29	0.00018419369092558517
0	30	0.00018126331433702524
0	31	0.00017848650258236746
0	32	0.0001758264441179563
0	33	0.00017332770752717265
0	34	0.0001710693265050315
0	35	0.00016877914933813713
0	36	0.00016684730279241096
0	37	0.00016488704528547397
0	38	0.00016314077772548247
0	39	0.00016150819942484503
0	40	0.00015996024299598727
0	41	0.00015860118857852112
0	42	0.0001572394661232443
0	43	0.00015608532422313844
0	44	0.00015498657473340727
0	45	0.000153980422328501
0	46	0.0001530491662594981
0	47	0.0001522796413631535
0	48	0.00015138803985722334
0	49	0.00015062073321069525
0	50	0.00014996241714910257
0	51	0.00014920061544509882
0	52	0.0001486714280561632
0	53	0.00014817841696678578
0	54	0.00014755840387344215
0	55	0.0001470491787795285
0	56	0.00014650623785910898
0	57	0.00014609978795439827
0	58	0.00014573491028487887
0	59	0.0001452429032644133
0	60	0.0001448233950476236
0	61	0.0001445190280969973
0	62	0.00014407676260661187
0	63	0.00014386058888331776
0	64	0.00014350994029520213
0	65	0.00014324773546700177
0	66	0.00014284285801307475
0	67	0.0001425318415535988
0	68	0.0001423631015632083
0	69	0.00014204052655911038
0	70	0.00014184880102134902
0	71	0.00014157601584155756
0	72	0.0001413795347724213
0	73	0.00014124066436079497
0	74	0.00014089402932546707
0	75	0.00014069426930587533
0	76	0.00014064903848843628
0	77	0.00014030451986850982
0	78	0.0001401656654964172
0	79	0.0001399872047924676
0	80	0.00013986794483439983
0	81	0.00013968399485207766
0	82	0.00013961386892608017
0	83	0.00013940874570684116
0	84	0.00013919791549709326
0	85	0.0001390575340605739
0	86	0.00013895551187546176
0	87	0.00013885234881617377
0	88	0.0001387678052034831
0	89	0.0001385803208836296
0	90	0.00013856755733082863
0	91	0.0001384147527566138
0	92	0.00013827569014541606
0	93	0.000138241324004569
0	94	0.00013806938769064898
0	95	0.00013799354124698654
0	96	0.00013795441862558456
0	97	0.00013784230616608204
0	98	0.0001377115287047034
0	99	0.0001376397087805931
0	100	0.00013756562059104576
0	101	0.00013744428210702
0	102	0.00013742408257597926
0	103	0.00013739421285912818
0	104	0.00013725487034841442
0	105	0.00013720899467307865
0	106	0.00013720967329121757
0	107	0.00013706061602747352
0	108	0.0001370535590334922
0	109	0.00013702264681398198
0	110	0.00013693164626873565
0	111	0.00013681565284536594
0	112	0.00013673460972684408
0	113	0.0001366866791129422
0	114	0.00013671496854291174
0	115	0.00013668045657020585
0	116	0.00013658530945558404
0	117	0.00013649930646116972
0	118	0.00013653660478000557
0	119	0.000136430986630374
0	120	0.00013631850674837654
0	121	0.00013630093159822774
0	122	0.0001363547524694606
0	123	0.00013619777995189114
0	124	0.00013620951037719676
0	125	0.0001361347933840336
0	126	0.00013613333502120374
0	127	0.0001361645343234314
0	128	0.00013601496759803176
0	129	0.00013604921596413813
0	130	0.00013601205493990343
0	131	0.00013594663544130213
0	132	0.00013583628622581312
0	133	0.00013589109094225618
0	134	0.0001358450823709911
0	135	0.00013582257457622773
0	136	0.00013582735679457672
0	137	0.0001357594144920938
0	138	0.00013565747530124565
0	139	0.00013572559315913323
0	140	0.00013572844428814084
0	141	0.00013568707055759677
0	142	0.00013561562018493323
0	143	0.0001355695375467909
0	144	0.000135567071908215
0	145	0.000135580970876066
0	146	0.00013550459613461888
0	147	0.00013550031002639452
0	148	0.00013549468539870356
0	149	0.00013546712525807123
0	150	0.00013541811423329762
